常京伟|男|常京伟|汉族|1946-03-18|群众|522627194603188650|基督教|篮球||||17077829099|陕西||||||本科|已婚|O|162||||||2019-05-24|73||2107061301|522627194603188650||17077829099@163.com||河南|服务员|本科|||中国|5|||||20190524||||||snfjdh||导入||||
杨梦云|女|杨梦云|汉族|1992-06-03|群众|623023199206038228|道教|游泳||||15367816931|湖北||||||本科|未婚|B|168||||||2019-05-24|27||349615420|623023199206038228||15367816931@163.com||浙江|科研人员|本科|||中国|4|||||20190524||||||kz624ujm||导入||||
蔡晓燕|女|蔡晓燕|汉族|1969-07-23|群众|411330196907237604|佛教|书法||||14564736639|新疆||||||本科|已婚|O|171||||||2019-05-24|50||463679377|411330196907237604||14564736639@163.com||河南|技术员|本科|||中国|3|||||20190524||||||p42uyz||导入||||
刘香阁|男|刘香阁|汉族|1943-10-15|群众|370104194310153452|道教|陶艺||||13874874357|江西||||||大专|已婚|O|183||||||2019-05-24|76||885161186|370104194310153452||13874874357@163.com||黑龙江|保险销售|大专|||中国|3|||||20190524||||||3amf7q||导入||||
曹西卿|男|曹西卿|汉族|1934-12-08|群众|370321193412084139|佛教|古筝||||17660440227|澳门||||||硕士|已婚|O|170||||||2019-05-24|85||50410510196|370321193412084139||50410510196@qq.com||河北|按摩技师|硕士|||中国|3|||||20190524||||||mzou6ia0||导入||||
谢富贵|男|谢富贵|汉族|1967-05-08|群众|350629196705085749|伊斯兰教|旱冰||||17737906217|山东||||||大专|已婚|B|176||||||2019-05-24|52||6117801013|350629196705085749||17737906217@126.com||甘肃|保险销售|大专|||中国|2|||||20190524||||||zo85dh||导入||||
杨冀京|女|杨冀京|汉族|2014-04-02|群众|361024201404020265|道教|文案写作||||17516461786|安徽||||||本科|未婚|O|168||||||2019-05-24|5||663526307|361024201404020265||17516461786@126.com||北京|促销|本科|||中国|2|||||20190524||||||j2truhzsb||导入||||
敬校同|男|敬校同|汉族|1977-08-10|党员|370982197708106599|佛教|书法||||15550028752|澳门||||||本科|已婚|O|170||||||2019-05-24|42||609794519|370982197708106599||15550028752@126.com||河北|会记|本科|||中国|4|||||20190524||||||v391bxqd8||导入||||
张哲|男|张哲|瑶族|1999-08-14|党员|44060019990814529X|基督教|陶艺||||13053989103|湖南||||||本科|未婚|O|162||||||2019-05-24|20||8935425410|44060019990814529X||8935425410@qq.com||上海|医生|本科|||中国|2|||||20190524||||||iryvokuz||导入||||
陈朝锋|男|陈朝锋|汉族|2013-01-30|党员|370500201301300835|佛教|芭蕾舞||||17338705842|澳门||||||本科|未婚|AB|180||||||2019-05-24|6||281161720|370500201301300835||281161720@qq.com||浙江|导游|本科|||中国|5|||||20190524||||||7whub6yec||导入||||
马志川|男|马志川|汉族|1944-03-23|群众|421222194403235848|基督教|羽毛球||||14794317481|西藏||||||本科|已婚|O|167||||||2019-05-24|75||14679101056|421222194403235848||14679101056@qq.com||河北|科研人员|本科|||中国|3|||||20190524||||||gz9c8wtr3||导入||||
牛少民|男|牛少民|维吾尔族|1968-01-14|群众|371326196801148251|道教|冰球||||17866567577|上海||||||本科|已婚|B|157||||||2019-05-24|51||758640197|371326196801148251||17866567577@126.com||河南|演员|本科|||中国|5|||||20190524||||||3obdcfpyq5||导入||||
卢燕明|女|卢燕明|彝族|1997-12-22|群众|610923199712220473|伊斯兰教|水粉画||||13317097547|海南||||||本科|未婚|O|158||||||2019-05-24|22||4501056710|610923199712220473||13317097547@126.com||广东|翻译|本科|||中国|2|||||20190524||||||bt61zqes0||导入||||
杨威|男|杨威|汉族|2016-08-04|群众|430802201608043867|佛教|文案写作||||18546145890|内蒙古||||||博士|未婚|B|164||||||2019-05-24|3||5210184892|430802201608043867||5210184892@qq.com||河南|人事|博士|||中国|2|||||20190524||||||1xdbmpvwy||导入||||
杨正寿|男|杨正寿|汉族|2010-08-19|群众|440785201008193113|佛教|剪纸||||15593363236|青海||||||本科|未婚|O|163||||||2019-05-24|9||487044755|440785201008193113||487044755@qq.com||浙江|经纪|本科|||中国|4|||||20190524||||||r2c4tki5va||导入||||
朱伯来|男|朱伯来|汉族|1974-02-04|群众|410527197402044133|道教|旱冰||||18032290314|广东||||||高中|已婚|O|176||||||2019-05-24|45||810221010696|410527197402044133||18032290314@126.com||广东|设计师|高中|||中国|5|||||20190524||||||d2wjifh||导入||||
张国强|男|张国强|汉族|1997-02-03|党员|542337199702030587|佛教|提琴||||15714606900|宁夏回族自治区||||||大专|未婚|AB|163||||||2019-05-24|22||3133596102|542337199702030587||15714606900@126.com||四川|促销|大专|||中国|3|||||20190524||||||e2glwqiu1v||导入||||
崔红伟|男|崔红伟|藏族|2016-07-12|群众|21122420160712381X|基督教|手工艺||||18973133369|湖北||||||大专|未婚|O|163||||||2019-05-24|3||8109270471|21122420160712381X||18973133369@163.com||山西|咨询师|大专|||中国|3|||||20190524||||||v2nw4c||导入||||
陈海强|男|陈海强|汉族|1969-04-09|群众|410403196904098464|佛教|高尔夫||||14932011413|北京||||||大专|已婚|O|155||||||2019-05-24|50||879046601|410403196904098464||879046601@qq.com||广西|警察|大专|||中国|4|||||20190524||||||wjph8k71yz||导入||||
马晓鹏|男|马晓鹏|汉族|1986-04-01|群众|451281198604010884|道教|古筝||||17835034220|新疆||||||本科|已婚|A|169||||||2019-05-24|33||455983503|451281198604010884||17835034220@126.com||甘肃|厨师|本科|||中国|5|||||20190524||||||30ufs71||导入||||
唐靓|男|唐靓|傣族|2003-02-04|党员|23071620030204012X|基督教|芭蕾舞||||17679909875|香港||||||本科|未婚|A|155||||||2019-05-24|16||687105884|23071620030204012X||17679909875@126.com||吉林|服务员|本科|||中国|2|||||20190524||||||iaudrs2yn||导入||||
刘海燕|女|刘海燕|汉族|1996-01-25|群众|410621199601257074|佛教|摄影||||14744916147|陕西||||||本科|未婚|O|161||||||2019-05-24|23||7410477133|410621199601257074||7410477133@qq.com||江苏|经纪|本科|||中国|3|||||20190524||||||2yep6h0ls||导入||||
詹超良|男|詹超良|汉族|1953-06-27|群众|510122195306272700|佛教|乒乓球||||17839073651|辽宁||||||本科|已婚|B|184||||||2019-05-24|66||236802379|510122195306272700||236802379@qq.com||湖南|演员|本科|||中国|4|||||20190524||||||bqgsmo3||导入||||
扣喜阳|男|扣喜阳|朝鲜族|1944-01-28|党员|130427194401287743|基督教|民族舞||||15199345972|湖南||||||本科|已婚|O|155||||||2019-05-24|75||6037610000|130427194401287743||15199345972@126.com||福建|车手|本科|||中国|4|||||20190524||||||7wi4mgac||导入||||
肖亚荣|女|肖亚荣|汉族|1964-03-18|群众|421202196403188248|道教|水粉画||||13396518698|黑龙江||||||本科|已婚|O|184||||||2019-05-24|55||8718491039|421202196403188248||8718491039@qq.com||河北|会记|本科|||中国|2|||||20190524||||||ftz64k||导入||||
王祖明|男|王祖明|汉族|2000-06-26|群众|360881200006261552|道教|桑巴舞||||15141564857|江西||||||大专|未婚|O|178||||||2019-05-24|19||8431077187|360881200006261552||8431077187@qq.com||江苏|按摩技师|大专|||中国|5|||||20190524||||||vw1zhqx||导入||||
王兴发|男|王兴发|回族|1975-08-26|群众|120114197508262355|佛教|美声||||13815773058|山西||||||本科|已婚|B|175||||||2019-05-24|44||462316012|120114197508262355||13815773058@163.com||云南|咨询师|本科|||中国|5|||||20190524||||||rgja98p||导入||||
许小旗|男|许小旗|汉族|2004-10-18|群众|360203200410188885|道教|旱冰||||14771663139|广西壮族自治区||||||本科|未婚|O|170||||||2019-05-24|15||546114942|360203200410188885||546114942@qq.com||河南|乐师|本科|||中国|4|||||20190524||||||f1p267ho4||导入||||
陈贵阳|男|陈贵阳|汉族|2003-03-01|群众|140800200303015017|道教|笛||||13148557896|天津||||||本科|未婚|AB|169||||||2019-05-24|16||150733615|140800200303015017||13148557896@163.com||甘肃|技术员|本科|||中国|4|||||20190524||||||frgntup||导入||||
阮黎平|男|阮黎平|汉族|2016-06-20|群众|632626201606203336|佛教|游泳||||14793026569|湖南||||||本科|未婚|B|170||||||2019-05-24|3||51092810776|632626201606203336||14793026569@163.com||江苏|教练|本科|||中国|5|||||20190524||||||3avzey7wj||导入||||
祝志强|男|祝志强|汉族|1977-05-17|群众|440113197705170941|道教|速写||||18353302207|河北||||||本科|已婚|O|160||||||2019-05-24|42||616183403|440113197705170941||616183403@qq.com||江苏|工程师|本科|||中国|5|||||20190524||||||ndbyvou8||导入||||
顾钧|女|顾钧|回族|1995-10-06|群众|140400199510061158|基督教|剪纸||||15537078867|重庆||||||本科|未婚|O|180||||||2019-05-24|24||6057103328|140400199510061158||15537078867@163.com||江苏|裁判|本科|||中国|2|||||20190524||||||a9yszmf0dj||导入||||
吴健华|男|吴健华|汉族|1929-05-08|群众|511621192905087791|道教|羽毛球||||13968273424|山西||||||本科|已婚|O|168||||||2019-05-24|90||6266910028|511621192905087791||13968273424@126.com||浙江|陪练|本科|||中国|2|||||20190524||||||68pvcyx5||导入||||
余小渭|男|余小渭|汉族|2015-02-11|群众|230902201502116077|道教|民族舞||||15312917697|广东||||||本科|未婚|O|156||||||2019-05-24|4||902475813|230902201502116077||902475813@qq.com||浙江|总台|本科|||中国|5|||||20190524||||||9qpftn||导入||||
王忠标|男|王忠标|汉族|2008-04-03|群众|371102200804038987|道教|速写||||17267563015|河南||||||大专|未婚|O|184||||||2019-05-24|11||423580980|371102200804038987||17267563015@163.com||浙江|运动员|大专|||中国|3|||||20190524||||||k8nl2q70||导入||||
丁彩巧|女|丁彩巧|汉族|1957-01-05|党员|150626195701057061|基督教|小品主持||||17541985586|山西||||||大专|已婚|O|171||||||2019-05-24|62||8521941078|150626195701057061||17541985586@163.com||宁夏|分析师|大专|||中国|2|||||20190524||||||zp2bkjunh||导入||||
蒋晓洋|女|蒋晓洋|汉族|1971-08-29|群众|610702197108294781|道教|手工艺||||14750102820|新疆||||||本科|已婚|A|178||||||2019-05-24|48||521758902|610702197108294781||521758902@qq.com||辽宁|作业员|本科|||中国|4|||||20190524||||||1h56uiyceb||导入||||
朱水龙|男|朱水龙|回族|1957-05-10|群众|411104195705101524|道教|速写||||18621295528|江苏||||||大专|已婚|B|165||||||2019-05-24|62||464104509|411104195705101524||464104509@qq.com||河北|科研人员|大专|||中国|4|||||20190524||||||ajby3xe||导入||||
张永猛|男|张永猛|汉族|1948-07-28|群众|211381194807284693|道教|插花||||17776296660|天津||||||本科|已婚|O|172||||||2019-05-24|71||9562237210|211381194807284693||9562237210@qq.com||广西|会记|本科|||中国|5|||||20190524||||||bqwfxj3l||导入||||
巩艳芳|女|巩艳芳|汉族|2011-06-08|群众|410222201106087789|基督教|民族舞||||18126000636|浙江||||||高中|未婚|O|184||||||2019-05-24|8||648148313|410222201106087789||648148313@qq.com||吉林|车手|高中|||中国|2|||||20190524||||||w25sbicm||导入||||
宣波|女|宣波|汉族|1945-05-14|群众|211381194505149728|佛教|古筝||||13563446542|海南||||||大专|已婚|A|163||||||2019-05-24|74||53510334810|211381194505149728||13563446542@163.com||江苏|科研人员|大专|||中国|3|||||20190524||||||cj3o9wkhs||导入||||
尹维军|男|尹维军|朝鲜族|2001-01-17|群众|34170020010117926X|基督教|琵琶||||17776761018|陕西||||||大专|未婚|O|178||||||2019-05-24|18||824083641|34170020010117926X||824083641@qq.com||安徽|咨询师|大专|||中国|5|||||20190524||||||k63i7ucre||导入||||
陈超|男|陈超|汉族|1998-03-24|党员|632121199803249721|道教|民族舞||||14537243832|宁夏回族自治区||||||高中|未婚|AB|183||||||2019-05-24|21||5328679106|632121199803249721||5328679106@qq.com||广东|运动员|高中|||中国|4|||||20190524||||||9bija1c8v||导入||||
方家倩|女|方家倩|汉族|1947-12-04|群众|54233119471204149X|道教|篮球||||14750532440|云南||||||高中|已婚|O|164||||||2019-05-24|72||1918171094|54233119471204149X||14750532440@126.com||浙江|工程师|高中|||中国|4|||||20190524||||||k120qit||导入||||
贺计领|男|贺计领|汉族|1962-05-15|群众|361125196205155675|基督教|油画||||15299586439|湖南||||||本科|已婚|A|181||||||2019-05-24|57||943071838|361125196205155675||15299586439@126.com||河北|护士|本科|||中国|3|||||20190524||||||dp3o8e||导入||||
张金岭|男|张金岭|黎族|1954-08-25|群众|130923195408259848|伊斯兰教|民族舞||||13335032526|江西||||||大专|已婚|B|155||||||2019-05-24|65||4381076109|130923195408259848||13335032526@163.com||河北|教师|大专|||中国|4|||||20190524||||||2ulf0ac||导入||||
胡天华|男|胡天华|汉族|1977-07-15|党员|410703197707154085|佛教|手工艺||||14980258453|广东||||||本科|已婚|B|176||||||2019-05-24|42||610310066910|410703197707154085||610310066910@qq.com||四川|公务员|本科|||中国|5|||||20190524||||||cdm8hs0||导入||||
蒋伯义|男|蒋伯义|土家族|1968-09-30|群众|411329196809307909|佛教|文案写作||||15770285252|云南||||||硕士|已婚|O|162||||||2019-05-24|51||838440422|411329196809307909||838440422@qq.com||浙江|导游|硕士|||中国|5|||||20190524||||||xjo15r76lk||导入||||
罗秀英|女|罗秀英|汉族|1952-08-14|群众|371602195208142941|伊斯兰教|旱冰||||15092525855|内蒙古||||||本科|已婚|O|182||||||2019-05-24|67||7290104838|371602195208142941||7290104838@qq.com||山东|管理员|本科|||中国|3|||||20190524||||||fx1ym7oj||导入||||
李利|女|李利|汉族|1973-04-13|党员|340702197304139097|佛教|街舞||||13664154821|重庆||||||硕士|已婚|O|159||||||2019-05-24|46||865104525|340702197304139097||13664154821@163.com||辽宁|总台|硕士|||中国|4|||||20190524||||||yih0mq||导入||||
危耀勋|男|危耀勋|苗族|2011-04-17|群众|350623201104174151|伊斯兰教|笛||||15913025106|天津||||||高中|未婚|O|155||||||2019-05-24|8||5021764910|350623201104174151||5021764910@qq.com||广东|记者|高中|||中国|4|||||20190524||||||jeagrm||导入||||
刘永森|男|刘永森|汉族|2014-01-22|群众|150200201401228845|佛教|琵琶||||13337015247|浙江||||||本科|未婚|O|177||||||2019-05-24|5||4107029419|150200201401228845||13337015247@126.com||江苏|导游|本科|||中国|3|||||20190524||||||4bqfr1||导入||||
张华臻|男|张华臻|维吾尔族|1967-04-07|群众|54012119670407421X|道教|跑步||||17681128456|辽宁||||||大专|已婚|O|172||||||2019-05-24|52||8110010649|54012119670407421X||17681128456@163.com||广西|保安|大专|||中国|5|||||20190524||||||sex3nut4ql||导入||||
刘德华|男|刘德华|汉族|1941-12-16|群众|370305194112163518|佛教|摄影||||18239357395|福建||||||本科|已婚|B|178||||||2019-05-24|78||1106731266|370305194112163518||1106731266@qq.com||湖南|裁判|本科|||中国|5|||||20190524||||||4rfhkesnd2||导入||||
高会琴|女|高会琴|汉族|1959-10-13|群众|510400195910130539|道教|芭蕾舞||||15763892481|香港||||||大专|已婚|O|180||||||2019-05-24|60||308942729|510400195910130539||308942729@qq.com||山东|经纪|大专|||中国|4|||||20190524||||||s3njxw6||导入||||
北京锋达资产管理中心(有限合伙)|女|北京锋达资产管理中心(有限合伙)|汉族|1944-03-25|群众|430406194403254397|佛教|插花||||13973957860|吉林||||||大专|已婚|O|172||||||2019-05-24|75||219751289|430406194403254397||13973957860@163.com||北京|导演|大专|||中国|2|||||20190524||||||5lez2q||导入||||
雷平|男|雷平|汉族|1965-07-14|群众|610828196507146764|道教|游泳||||17756705943|河南||||||本科|已婚|O|155||||||2019-05-24|54||4600301040|610828196507146764||4600301040@qq.com||新疆|教练|本科|||中国|5|||||20190524||||||8nc120||导入||||
李同浦|男|李同浦|藏族|1938-06-19|群众|62290119380619872X|道教|旱冰||||14583902716|山西||||||大专|已婚|B|174||||||2019-05-24|81||97541051052|62290119380619872X||14583902716@126.com||江苏|公务员|大专|||中国|2|||||20190524||||||7yi8r2xq||导入||||
刘滨友|男|刘滨友|汉族|1951-01-07|群众|130535195101076477|伊斯兰教|通俗流行声乐||||14910692089|河南||||||本科|已婚|O|163||||||2019-05-24|68||4521053605|130535195101076477||14910692089@163.com||浙江|歌手|本科|||中国|2|||||20190524||||||g61vhwy||导入||||
梁彩凤|女|梁彩凤|土家族|1966-08-07|群众|640202196608076872|道教|摄影||||18078586814|宁夏回族自治区||||||本科|已婚|O|169||||||2019-05-24|53||6721010802|640202196608076872||18078586814@126.com||广东|设计师|本科|||中国|4|||||20190524||||||jdfe2vl||导入||||
张建强|男|张建强|汉族|1977-06-07|群众|431128197706077275|伊斯兰教|书法||||17071608114|四川||||||本科|已婚|O|174||||||2019-05-24|42||9398889106|431128197706077275||9398889106@qq.com||江西|特工|本科|||中国|4|||||20190524||||||jauo5gfhe||导入||||
李洪平|男|李洪平|汉族|1980-10-23|群众|320412198010232197|道教|水彩画||||14990389060|重庆||||||本科|已婚|AB|179||||||2019-05-24|39||525029759|320412198010232197||14990389060@126.com||江西|护士|本科|||中国|3|||||20190524||||||oct2dzv||导入||||
崔舜|女|崔舜|汉族|2005-06-30|群众|360923200506301161|基督教|手工艺||||18072219340|河南||||||博士|未婚|O|166||||||2019-05-24|14||5102791421|360923200506301161||18072219340@163.com||辽宁|护士|博士|||中国|2|||||20190524||||||as62lrmf1||导入||||
陈进展|男|陈进展|汉族|1992-02-19|群众|530126199202192834|伊斯兰教|油画||||15856133460|四川||||||本科|未婚|O|174||||||2019-05-24|27||411052997|530126199202192834||15856133460@163.com||湖南|陪练|本科|||中国|2|||||20190524||||||2voea7||导入||||
谢燕飞|男|谢燕飞|汉族|1995-12-10|群众|410902199512100371|伊斯兰教|陶艺||||17691753615|天津||||||硕士|未婚|AB|169||||||2019-05-24|24||253647551|410902199512100371||253647551@qq.com||海南|音乐人|硕士|||中国|4|||||20190524||||||3virkmq||导入||||
陈岩刀|男|陈岩刀|瑶族|1970-10-06|群众|150925197010069679|基督教|美声||||13532248758|海南||||||大专|已婚|O|176||||||2019-05-24|49||61023310413|150925197010069679||13532248758@126.com||云南|售票员|大专|||中国|4|||||20190524||||||ci95nlus0||导入||||
李春桃|女|李春桃|汉族|2010-04-03|群众|341800201004037227|伊斯兰教|旱冰||||15761470469|山西||||||本科|未婚|O|180||||||2019-05-24|9||689487714|341800201004037227||15761470469@126.com||河北|售票员|本科|||中国|3|||||20190524||||||7te2vqr36z||导入||||
李兆雪|男|李兆雪|汉族|1949-07-31|群众|652700194907312192|佛教|提琴||||17866751805|湖北||||||大专|已婚|O|156||||||2019-05-24|70||25810519104|652700194907312192||17866751805@163.com||山东|总务人员|大专|||中国|2|||||20190524||||||5xep9br2h||导入||||
赵文海|男|赵文海|汉族|1952-10-21|群众|152500195210211290|佛教|琵琶||||15247192567|北京||||||高中|已婚|O|160||||||2019-05-24|67||2610176702|152500195210211290||15247192567@126.com||宁夏|按摩技师|高中|||中国|4|||||20190524||||||hcwa2g||导入||||
马献辉|男|马献辉|汉族|1956-01-15|群众|610581195601150605|基督教|小品主持||||17266996269|海南||||||本科|已婚|O|174||||||2019-05-24|63||932051171|610581195601150605||17266996269@126.com||河南|作业员|本科|||中国|4|||||20190524||||||txiq76l3s||导入||||
张翠忠|女|张翠忠|汉族|1948-07-07|群众|610326194807075698|伊斯兰教|笛||||18252077985|天津||||||本科|已婚|O|155||||||2019-05-24|71||327964523|610326194807075698||18252077985@126.com||重庆|教师|本科|||中国|3|||||20190524||||||23ct0v8geu||导入||||
俞祖祥|男|俞祖祥|藏族|1973-11-06|群众|211400197311064356|伊斯兰教|插花||||18333660818|辽宁||||||本科|已婚|O|172||||||2019-05-24|46||749300049|211400197311064356||18333660818@126.com||浙江|科研人员|本科|||中国|5|||||20190524||||||4ibv2h6||导入||||
张玉霞|女|张玉霞|汉族|1986-05-11|群众|141121198605113557|基督教|文案写作||||17647042432|陕西||||||大专|已婚|O|173||||||2019-05-24|33||393231912|141121198605113557||393231912@qq.com||河南|调酒师|大专|||中国|3|||||20190524||||||kcby07eu||导入||||
吴得盛|男|吴得盛|汉族|1990-11-10|群众|44122419901110010X|伊斯兰教|笛||||17339969859|北京||||||本科|未婚|AB|180||||||2019-05-24|29||187204350|44122419901110010X||17339969859@163.com||广东|作业员|本科|||中国|5|||||20190524||||||0jewb26v||导入||||
庞莹|女|庞莹|土家族|1936-04-19|群众|341521193604191357|基督教|书法||||17686456425|广西壮族自治区||||||硕士|已婚|B|163||||||2019-05-24|83||923261102|341521193604191357||923261102@qq.com||辽宁|厨师|硕士|||中国|4|||||20190524||||||5f4hcywi9||导入||||
刘国江|男|刘国江|汉族|1951-04-16|群众|130523195104164872|伊斯兰教|游泳||||18356233808|澳门||||||博士|已婚|O|180||||||2019-05-24|68||9821092199|130523195104164872||18356233808@126.com||河南|管理员|博士|||中国|5|||||20190524||||||vdcyf0q||导入||||
杜高渊|男|杜高渊|黎族|1979-08-19|群众|210904197908194390|道教|通俗流行声乐||||14781531615|湖南||||||大专|已婚|O|161||||||2019-05-24|40||473212187|210904197908194390||473212187@qq.com||浙江|教练|大专|||中国|4|||||20190524||||||2v5mxhb7co||导入||||
漆龙昆|男|漆龙昆|汉族|2018-05-15|群众|140702201805150026|佛教|速写||||18854631307|甘肃||||||本科|未婚|O|173||||||2019-05-24|1||8259410518|140702201805150026||18854631307@126.com||湖北|导游|本科|||中国|3|||||20190524||||||x5zh2yc||导入||||
金国炜|男|金国炜|汉族|2011-09-02|群众|421003201109028461|基督教|民族舞||||14525783887|宁夏回族自治区||||||本科|未婚|AB|165||||||2019-05-24|8||6568941089|421003201109028461||14525783887@163.com||浙江|编剧|本科|||中国|3|||||20190524||||||potxzy14||导入||||
许圣杰|男|许圣杰|汉族|1952-08-22|群众|510132195208228485|佛教|手工艺||||13347723878|重庆||||||本科|已婚|B|181||||||2019-05-24|67||2064501069|510132195208228485||2064501069@qq.com||上海|培训师|本科|||中国|2|||||20190524||||||jdra14nvcu||导入||||
马保贵|男|马保贵|回族|2011-02-27|党员|420583201102276276|道教|笛||||13845534083|吉林||||||本科|未婚|O|183||||||2019-05-24|8||304433152|420583201102276276||13845534083@163.com||宁夏|军人|本科|||中国|5|||||20190524||||||sl4detn59||导入||||
张艳君|女|张艳君|朝鲜族|2008-12-04|群众|150821200812042682|基督教|小品主持||||15516842043|上海||||||本科|未婚|O|160||||||2019-05-24|11||336313505|150821200812042682||15516842043@126.com||河北|人事|本科|||中国|3|||||20190524||||||er6cf3||导入||||
谷濛濛|女|谷濛濛|哈萨克族|1957-05-19|群众|320125195705198206|伊斯兰教|高尔夫||||18849762909|吉林||||||本科|已婚|O|184||||||2019-05-24|62||3867030104|320125195705198206||18849762909@163.com||河南|警察|本科|||中国|2|||||20190524||||||mqj3rw||导入||||
于江征|男|于江征|汉族|1949-06-15|党员|510131194906157548|佛教|手工艺||||15528446478|广东||||||大专|已婚|O|157||||||2019-05-24|70||1155310420|510131194906157548||1155310420@qq.com||河南|护士|大专|||中国|3|||||20190524||||||yp2zdh||导入||||
唐国栋|男|唐国栋|白族|1967-09-19|群众|360828196709198392|基督教|街舞||||14533508656|西藏||||||本科|已婚|AB|167||||||2019-05-24|52||11641010102|360828196709198392||14533508656@126.com||河北|翻译|本科|||中国|4|||||20190524||||||vndm5q||导入||||
赵路志|男|赵路志|汉族|1983-11-08|党员|210202198311086569|佛教|水彩画||||15099793690|广西壮族自治区||||||大专|已婚|O|175||||||2019-05-24|36||926108910102|210202198311086569||926108910102@qq.com||辽宁|编剧|大专|||中国|3|||||20190524||||||x2izgd4je||导入||||
陆稳健|男|陆稳健|瑶族|1957-06-08|群众|321283195706089714|伊斯兰教|小品主持||||15818812162|西藏||||||高中|已婚|O|160||||||2019-05-24|62||2159652101|321283195706089714||15818812162@163.com||安徽|护士|高中|||中国|3|||||20190524||||||3vnbt08||导入||||
李涛|男|李涛|汉族|2012-05-29|群众|130623201205298355|佛教|乒乓球||||13799603003|广西壮族自治区||||||硕士|未婚|O|173||||||2019-05-24|7||17103091046|130623201205298355||13799603003@126.com||广东|航天员|硕士|||中国|5|||||20190524||||||8oknlvbft||导入||||
黄金美|男|黄金美|汉族|1943-09-23|群众|410825194309234741|道教|美声||||17298474654|山东||||||硕士|已婚|O|180||||||2019-05-24|76||40131010341|410825194309234741||17298474654@163.com||福建|护士|硕士|||中国|2|||||20190524||||||w1529dhgsl||导入||||
姜润芳|男|姜润芳|壮族|2004-10-27|群众|320804200410272835|道教|羽毛球||||14520077827|青海||||||大专|未婚|O|173||||||2019-05-24|15||98101042689|320804200410272835||14520077827@126.com||辽宁|歌手|大专|||中国|4|||||20190524||||||ge92zwk3||导入||||
彭广周|男|彭广周|汉族|1955-12-06|群众|231000195512068137|伊斯兰教|速写||||15370794276|吉林||||||本科|已婚|O|169||||||2019-05-24|64||4710191096|231000195512068137||4710191096@qq.com||江苏|服务员|本科|||中国|2|||||20190524||||||lp1j6tnc5||导入||||
程海桃|女|程海桃|汉族|1949-03-27|群众|513426194903273082|伊斯兰教|芭蕾舞||||18891555357|云南||||||本科|已婚|B|177||||||2019-05-24|70||763626367|513426194903273082||18891555357@163.com||湖北|会记|本科|||中国|2|||||20190524||||||wljhk8||导入||||
时训雅|女|时训雅|满族|1935-05-10|群众|420203193505100333|佛教|游泳||||14949958092|四川||||||本科|已婚|AB|182||||||2019-05-24|84||92910610893|420203193505100333||92910610893@qq.com||江苏|总台|本科|||中国|3|||||20190524||||||0mew7h||导入||||
柯玉华|女|柯玉华|汉族|1936-09-30|群众|130582193609309759|道教|篮球||||13383437661|新疆||||||本科|已婚|O|181||||||2019-05-24|83||2103416983|130582193609309759||2103416983@qq.com||福建|经纪|本科|||中国|5|||||20190524||||||5hsdxben||导入||||
何甲学|男|何甲学|哈萨克族|1935-03-01|群众|610827193503010421|伊斯兰教|素描||||13028482181|山东||||||大专|已婚|O|174||||||2019-05-24|84||146134993|610827193503010421||146134993@qq.com||湖北|航天员|大专|||中国|2|||||20190524||||||cxv1hg8rnk||导入||||
齐亚坤|男|齐亚坤|维吾尔族|2018-09-24|群众|320204201809248433|道教|冰球||||14760237557|天津||||||大专|未婚|O|167||||||2019-05-24|1||910109910020|320204201809248433||910109910020@qq.com||江苏|营业员|大专|||中国|5|||||20190524||||||roqm52vt||导入||||
郑仕青|男|郑仕青|汉族|1997-10-07|党员|420000199710076675|佛教|茶艺||||13523548295|吉林||||||本科|未婚|O|162||||||2019-05-24|22||5731041729|420000199710076675||5731041729@qq.com||浙江|警察|本科|||中国|4|||||20190524||||||yo1xl02||导入||||
王忠|男|王忠|汉族|1996-05-14|群众|410302199605141700|佛教|跑步||||18068927669|湖南||||||大专|未婚|O|179||||||2019-05-24|23||751068453|410302199605141700||18068927669@163.com||山东|导演|大专|||中国|3|||||20190524||||||j53od1bgt||导入||||
李非|男|李非|汉族|2017-01-30|群众|610322201701304090|道教|篮球||||15622081081|上海||||||大专|未婚|B|161||||||2019-05-24|2||1141044780|610322201701304090||15622081081@163.com||河北|演员|大专|||中国|5|||||20190524||||||1fcprz5wu||导入||||
赵文海|男|赵文海|汉族|2010-02-25|群众|211321201002253482|道教|旱冰||||18039189947|山东||||||本科|未婚|O|182||||||2019-05-24|9||6657010649|211321201002253482||6657010649@qq.com||宁夏|售票员|本科|||中国|5|||||20190524||||||76dy1hwbz||导入||||
马献辉|男|马献辉|汉族|2017-04-29|群众|430681201704291259|佛教|旱冰||||13258157908|香港||||||高中|未婚|O|178||||||2019-05-24|2||8061103370|430681201704291259||13258157908@163.com||河南|演员|高中|||中国|2|||||20190524||||||lazmvrdy8p||导入||||
张翠忠|女|张翠忠|汉族|2014-08-28|党员|440802201408285310|道教|通俗流行声乐||||14945153356|吉林||||||本科|未婚|O|167||||||2019-05-24|5||759680667|440802201408285310||759680667@qq.com||重庆|教师|本科|||中国|3|||||20190524||||||ru21ifpc||导入||||
俞祖祥|男|俞祖祥|土家族|1974-12-02|群众|340828197412022565|基督教|陶艺||||14911617232|江西||||||本科|已婚|O|157||||||2019-05-24|45||3983771085|340828197412022565||14911617232@126.com||浙江|歌手|本科|||中国|4|||||20190524||||||8rtenyc||导入||||
